"YEAR","HAUL_DATE","SPECIES","FMP_AREA","GEAR_TYPE","EXTRAPOLATED_WEIGHT"
2019,2019-09-08,330,"GOA",1,220.45
2019,2019-09-09,330,"GOA",1,1749.35
2019,2019-09-10,330,"GOA",1,533.84
2019,2019-09-10,330,"GOA",1,792.34
2019,2019-09-10,330,"GOA",1,417.58
2019,2019-09-02,330,"GOA",1,395.27
2019,2019-09-02,330,"GOA",1,543.43
2019,2019-09-02,330,"GOA",1,1501.02
2019,2019-10-11,330,"GOA",8,20.48
2019,2019-10-13,330,"GOA",8,5.17
2019,2019-05-30,330,"GOA",1,130.13
2019,2019-05-30,330,"GOA",1,616.38
2019,2019-05-30,330,"GOA",1,139.16
2019,2019-06-01,330,"GOA",2,905.45
2019,2019-06-02,330,"GOA",2,553.8
2019,2019-06-02,330,"GOA",2,122.79
2019,2019-09-21,330,"GOA",8,26.74
2019,2019-09-21,330,"GOA",8,10.4
2019,2019-09-21,330,"GOA",8,14.85
2019,2019-09-22,330,"GOA",8,8.91
2019,2019-09-23,330,"GOA",8,7.06
2019,2019-04-16,330,"GOA",8,7.67
2019,2019-08-16,330,"GOA",8,34.43
2019,2019-05-27,330,"GOA",8,10.97
2019,2019-11-01,330,"GOA",1,2489.76
2019,2019-11-02,330,"GOA",1,1343.23
2019,2019-11-02,330,"GOA",1,92.91
2019,2019-09-19,330,"GOA",2,573.29
2019,2019-09-22,330,"GOA",2,213.86
2019,2019-09-26,330,"GOA",2,721.01
2019,2019-05-15,330,"GOA",2,117.53
2019,2019-05-18,330,"GOA",1,678.61
2019,2019-06-14,330,"GOA",8,7.8
2019,2019-03-19,330,"GOA",8,16.22
2019,2019-06-01,330,"GOA",1,4281.81
2019,2019-06-02,330,"GOA",1,2916.1
2019,2019-06-02,330,"GOA",1,292.15
2019,2019-06-02,330,"GOA",1,285.28
2019,2019-06-04,330,"GOA",1,3796.79
2019,2019-06-04,330,"GOA",1,5157.73
2019,2019-06-04,330,"GOA",1,2588.85
2019,2019-06-04,330,"GOA",1,3653.29
2019,2019-06-04,330,"GOA",1,1303.81
2019,2019-06-04,330,"GOA",1,601.61
2019,2019-06-05,330,"GOA",1,87.68
2019,2019-05-24,330,"GOA",1,5956.96
2019,2019-05-24,330,"GOA",1,2232.62
2019,2019-05-30,330,"GOA",1,522.65
2019,2019-05-31,330,"GOA",1,140.54
2019,2019-05-16,330,"GOA",2,90.33
2019,2019-05-17,330,"GOA",1,188.31
2019,2019-05-21,330,"GOA",1,40.6
2019,2019-05-21,330,"GOA",2,98.08
2019,2019-05-21,330,"GOA",1,74.92
2019,2019-10-15,330,"GOA",1,1879.98
2019,2019-10-16,330,"GOA",1,529.54
2019,2019-10-16,330,"GOA",1,857.49
2019,2019-10-16,330,"GOA",1,69.48
2019,2019-05-29,330,"GOA",1,390.12
2019,2019-05-31,330,"GOA",1,63.6
2019,2019-10-17,330,"GOA",1,793.76
2019,2019-10-17,330,"GOA",1,262.8
2019,2019-05-25,330,"GOA",1,882.78
2019,2019-05-28,330,"GOA",1,2201.18
2019,2019-05-28,330,"GOA",1,847.08
2019,2019-05-28,330,"GOA",1,6294.67
2019,2019-05-28,330,"GOA",1,8859.73
2019,2019-05-13,330,"GOA",8,31.5
2019,2019-05-28,330,"GOA",1,3052.91
2019,2019-05-21,330,"GOA",1,3177.76
2019,2019-05-21,330,"GOA",1,19269
2019,2019-05-21,330,"GOA",1,8184.2
2019,2019-05-28,330,"GOA",1,1980.92
2019,2019-06-02,330,"GOA",1,103.1
2019,2019-06-02,330,"GOA",1,143.44
2019,2019-07-01,330,"GOA",1,367.32
2019,2019-07-02,330,"GOA",1,226.17
2019,2019-07-02,330,"GOA",1,554.46
2019,2019-07-03,330,"GOA",1,204.99
2019,2019-07-03,330,"GOA",1,3958.44
2019,2019-07-04,330,"GOA",1,880.15
2019,2019-07-04,330,"GOA",1,7379.03
2019,2019-07-05,330,"GOA",1,1355.45
2019,2019-07-11,330,"GOA",1,2828.4
2019,2019-07-12,330,"GOA",1,3761.11
2019,2019-04-13,330,"GOA",1,168.94
2019,2019-05-13,330,"GOA",8,7.8
2019,2019-04-30,330,"GOA",1,113.49
2019,2019-04-30,330,"GOA",1,104.82
2019,2019-07-28,330,"GOA",1,344.81
2019,2019-07-28,330,"GOA",1,1643.75
2019,2019-07-28,330,"GOA",1,972.44
2019,2019-07-30,330,"GOA",1,214.37
2019,2019-07-30,330,"GOA",1,1401.47
2019,2019-07-30,330,"GOA",1,5633.1
2019,2019-07-31,330,"GOA",1,838.43
2019,2019-07-31,330,"GOA",1,4143.67
2019,2019-07-16,330,"GOA",1,781.45
2019,2019-07-16,330,"GOA",1,1117.03
2019,2019-07-17,330,"GOA",1,3084.36
2019,2019-07-18,330,"GOA",1,3633.85
2019,2019-07-18,330,"GOA",1,2385.85
2019,2019-05-19,330,"GOA",1,429.63
2019,2019-07-19,330,"GOA",1,5061.18
2019,2019-07-23,330,"GOA",1,652.1
2019,2019-07-23,330,"GOA",1,91.46
2019,2019-07-24,330,"GOA",1,1499.34
2019,2019-07-24,330,"GOA",1,2159.84
2019,2019-07-25,330,"GOA",1,534.51
2019,2019-07-25,330,"GOA",1,8213.46
2019,2019-05-06,330,"GOA",1,4952.27
2019,2019-05-08,330,"GOA",1,6859.87
2019,2019-05-08,330,"GOA",1,5389.11
2019,2019-05-08,330,"GOA",1,4268.19
2019,2019-05-02,330,"GOA",1,461.8
2019,2019-05-03,330,"GOA",1,568.36
2019,2019-05-04,330,"GOA",1,948.87
2019,2019-05-04,330,"GOA",1,3603.74
2019,2019-03-21,330,"GOA",1,271.35
2019,2019-05-04,330,"GOA",1,112.53
2019,2019-05-06,330,"GOA",1,1594.69
2019,2019-05-07,330,"GOA",1,3780.38
2019,2019-05-07,330,"GOA",1,263.69
2019,2019-05-07,330,"GOA",1,4900.76
2019,2019-05-07,330,"GOA",1,5793.32
2019,2019-03-15,330,"GOA",1,366.41
2019,2019-03-16,330,"GOA",1,549.41
2019,2019-03-16,330,"GOA",1,371.53
2019,2019-03-17,330,"GOA",1,794.56
2019,2019-03-17,330,"GOA",1,2660.25
2019,2019-03-18,330,"GOA",1,606.57
2019,2019-03-18,330,"GOA",1,537.02
2019,2019-03-18,330,"GOA",1,1108.99
2019,2019-03-18,330,"GOA",1,47.58
2019,2019-03-19,330,"GOA",1,4714.48
2019,2019-05-08,330,"GOA",1,428.04
2019,2019-05-08,330,"GOA",1,576.94
2019,2019-05-08,330,"GOA",1,3158.3
2019,2019-05-09,330,"GOA",1,193.72
2019,2019-05-12,330,"GOA",1,530.96
2019,2019-05-13,330,"GOA",1,1229.21
2019,2019-05-13,330,"GOA",1,1218.52
2019,2019-05-15,330,"GOA",1,5634.99
2019,2019-05-15,330,"GOA",1,15837.39
2019,2019-05-15,330,"GOA",1,13580.85
2019,2019-05-15,330,"GOA",1,2342.5
2019,2019-05-15,330,"GOA",1,8595.75
2019,2019-05-16,330,"GOA",1,292.65
2019,2019-03-20,330,"GOA",1,41.76
2019,2019-08-01,330,"GOA",1,99.17
2019,2019-09-09,330,"GOA",1,6495.19
2019,2019-09-09,330,"GOA",1,2276.56
2019,2019-09-10,330,"GOA",1,2294.39
2019,2019-09-10,330,"GOA",1,513.93
2019,2019-09-09,330,"GOA",1,5596.14
2019,2019-07-26,330,"GOA",1,2336.53
2019,2019-07-26,330,"GOA",1,2731.25
2019,2019-07-16,330,"GOA",1,102.43
2019,2019-01-18,330,"GOA",6,18
2019,2019-09-17,330,"GOA",1,236.22
2019,2019-09-17,330,"GOA",1,114.79
2019,2019-02-15,330,"GOA",1,128.52
2019,2019-10-18,330,"GOA",1,458.89
2019,2019-10-18,330,"GOA",1,144.78
2019,2019-10-19,330,"GOA",1,1215.79
2019,2019-10-19,330,"GOA",1,1426.84
2019,2019-05-01,330,"GOA",1,1599.49
2019,2019-05-02,330,"GOA",1,105.54
2019,2019-05-02,330,"GOA",1,1129.01
2019,2019-10-17,330,"GOA",1,28.06
2019,2019-10-18,330,"GOA",1,67.12
2019,2019-10-19,330,"GOA",1,2154.91
2019,2019-10-19,330,"GOA",1,955.81
2019,2019-10-19,330,"GOA",1,102.57
2019,2019-10-20,330,"GOA",1,181.84
2019,2019-10-18,330,"GOA",1,1926.82
2019,2019-10-18,330,"GOA",1,76.54
2019,2019-08-28,330,"GOA",8,4.97
2019,2019-08-29,330,"GOA",8,19.86
2019,2019-07-13,330,"GOA",1,64.45
2019,2019-11-07,330,"GOA",2,78.54
2019,2019-11-07,330,"GOA",2,1168.45
2019,2019-09-23,330,"GOA",1,157.51
2019,2019-07-09,330,"GOA",1,58.48
2019,2019-10-16,330,"GOA",2,101.43
2019,2019-10-17,330,"GOA",2,88.62
2019,2019-07-09,330,"GOA",1,320.41
2019,2019-07-10,330,"GOA",1,89.19
2019,2019-07-10,330,"GOA",1,317.7
2019,2019-07-10,330,"GOA",1,106.28
2019,2019-07-10,330,"GOA",1,197.64
2019,2019-07-11,330,"GOA",1,573.27
2019,2019-07-11,330,"GOA",1,3334.51
2019,2019-07-11,330,"GOA",1,2907.64
2019,2019-07-11,330,"GOA",1,2247.59
2019,2019-07-11,330,"GOA",1,1583.94
2019,2019-07-02,330,"GOA",1,241.62
2019,2019-07-04,330,"GOA",1,110.77
2019,2019-07-07,330,"GOA",1,160.94
2019,2019-07-07,330,"GOA",1,7823.04
2019,2019-07-08,330,"GOA",1,2601.59
2019,2019-07-08,330,"GOA",1,1077.02
2019,2019-07-08,330,"GOA",1,2098.86
2019,2019-07-11,330,"GOA",1,490.99
2019,2019-07-11,330,"GOA",1,650.11
2019,2019-10-30,330,"GOA",1,1578.96
2019,2019-10-30,330,"GOA",1,248.51
2019,2019-10-30,330,"GOA",1,168.25
2019,2019-10-20,330,"GOA",1,133.91
2019,2019-10-20,330,"GOA",1,55.33
2019,2019-10-20,330,"GOA",1,262.1
2019,2019-10-21,330,"GOA",1,74.47
2019,2019-10-22,330,"GOA",1,59.69
2019,2019-10-22,330,"GOA",1,244.81
2019,2019-10-22,330,"GOA",1,2015.24
2019,2019-10-22,330,"GOA",1,1013.33
2019,2019-10-22,330,"GOA",1,1814.35
2019,2019-10-22,330,"GOA",1,1788.04
2019,2019-10-28,330,"GOA",1,70.2
2019,2019-10-28,330,"GOA",1,48.49
2019,2019-10-31,330,"GOA",1,908.37
2019,2019-10-31,330,"GOA",1,1645.53
2019,2019-10-29,330,"GOA",1,47.1
2019,2019-10-29,330,"GOA",1,917.33
2019,2019-10-29,330,"GOA",1,296.99
2019,2019-08-29,330,"GOA",8,14.9
2019,2019-08-30,330,"GOA",8,9.93
2019,2019-09-21,330,"GOA",8,1533.66
2019,2019-09-20,330,"GOA",8,522.38
2019,2019-05-11,330,"GOA",1,5523.17
2019,2019-05-11,330,"GOA",1,1764.25
2019,2019-07-13,330,"GOA",1,352.34
2019,2019-07-14,330,"GOA",1,636.65
2019,2019-07-14,330,"GOA",1,1292.32
2019,2019-07-14,330,"GOA",1,1804.41
2019,2019-07-14,330,"GOA",1,2502.53
2019,2019-07-15,330,"GOA",1,3434.81
2019,2019-07-15,330,"GOA",1,4235.01
2019,2019-07-15,330,"GOA",1,156.99
2019,2019-07-15,330,"GOA",1,357.2
2019,2019-07-15,330,"GOA",1,359.47
2019,2019-07-15,330,"GOA",1,92.59
2019,2019-07-16,330,"GOA",1,3884.2
2019,2019-07-16,330,"GOA",1,6814.66
2019,2019-07-16,330,"GOA",1,2184.52
2019,2019-07-16,330,"GOA",1,14421.53
2019,2019-07-16,330,"GOA",1,632.66
2019,2019-07-16,330,"GOA",1,792.97
2019,2019-07-16,330,"GOA",1,294.42
2019,2019-07-16,330,"GOA",1,55.44
2019,2019-07-16,330,"GOA",1,1990.1
2019,2019-07-17,330,"GOA",1,11718.87
2019,2019-07-17,330,"GOA",1,3505.7
2019,2019-07-17,330,"GOA",1,9054.79
2019,2019-07-17,330,"GOA",1,7471.59
2019,2019-07-21,330,"GOA",1,376.2
2019,2019-07-21,330,"GOA",1,67.36
2019,2019-10-24,330,"GOA",2,771.63
2019,2019-10-30,330,"GOA",1,174.97
2019,2019-07-23,330,"GOA",1,233.86
2019,2019-07-23,330,"GOA",1,250.63
2019,2019-07-23,330,"GOA",1,152.43
2019,2019-07-23,330,"GOA",1,418.68
2019,2019-07-24,330,"GOA",1,2419.72
2019,2019-07-24,330,"GOA",1,4207.63
2019,2019-07-24,330,"GOA",1,1087.05
2019,2019-07-24,330,"GOA",1,147.1
2019,2019-07-24,330,"GOA",1,152.28
2019,2019-07-24,330,"GOA",1,96.19
2019,2019-07-25,330,"GOA",1,7728.07
2019,2019-07-25,330,"GOA",1,5946.9
2019,2019-07-25,330,"GOA",1,248.23
2019,2019-07-25,330,"GOA",1,1517.75
2019,2019-07-25,330,"GOA",1,807.2
2019,2019-07-26,330,"GOA",1,722.74
2019,2019-07-26,330,"GOA",1,8308.28
2019,2019-07-26,330,"GOA",1,8595.01
2019,2019-07-26,330,"GOA",1,7212.35
2019,2019-07-27,330,"GOA",1,647.96
2019,2019-07-27,330,"GOA",1,20.85
2019,2019-07-28,330,"GOA",1,565.94
2019,2019-07-28,330,"GOA",1,49.35
2019,2019-07-28,330,"GOA",1,50.18
2019,2019-07-29,330,"GOA",1,35.74
2019,2019-03-19,330,"GOA",8,24.25
2019,2019-10-31,330,"GOA",1,1651.95
2019,2019-10-31,330,"GOA",1,2064.59
2019,2019-11-01,330,"GOA",1,3314.18
2019,2019-11-01,330,"GOA",1,2818.12
2019,2019-11-01,330,"GOA",1,5672.85
2019,2019-11-01,330,"GOA",1,7723.28
2019,2019-11-01,330,"GOA",1,1121.83
2019,2019-11-03,330,"GOA",1,13154.97
2019,2019-06-19,330,"GOA",1,634.23
2019,2019-06-20,330,"GOA",1,32.3
2019,2019-06-20,330,"GOA",1,1777.77
2019,2019-06-20,330,"GOA",1,1004.01
2019,2019-07-30,330,"GOA",1,59.19
2019,2019-07-30,330,"GOA",1,87.63
2019,2019-07-31,330,"GOA",1,226.89
2019,2019-07-31,330,"GOA",1,88.61
2019,2019-06-22,330,"GOA",1,626.65
2019,2019-06-22,330,"GOA",1,933.09
2019,2019-06-22,330,"GOA",1,570.46
2019,2019-06-23,330,"GOA",1,27.61
2019,2019-06-25,330,"GOA",1,335.83
2019,2019-06-11,330,"GOA",1,163.79
2019,2019-11-02,330,"GOA",1,2836.85
2019,2019-11-02,330,"GOA",1,7267.77
2019,2019-11-02,330,"GOA",1,1022.24
2019,2019-11-03,330,"GOA",1,688.53
2019,2019-11-03,330,"GOA",1,1291.15
2019,2019-11-03,330,"GOA",1,4994.69
2019,2019-11-03,330,"GOA",1,18540.97
2019,2019-11-03,330,"GOA",1,113.9
2019,2019-11-04,330,"GOA",1,493.24
2019,2019-11-04,330,"GOA",1,19.43
2019,2019-11-07,330,"GOA",1,6023.47
2019,2019-05-28,330,"GOA",1,179.85
2019,2019-08-22,330,"GOA",1,107.2
2019,2019-08-23,330,"GOA",1,56
2019,2019-08-06,330,"GOA",1,39
2019,2019-08-06,330,"GOA",1,161.92
2019,2019-08-06,330,"GOA",1,770.39
2019,2019-08-06,330,"GOA",1,1456.93
2019,2019-08-08,330,"GOA",1,270.97
2019,2019-08-09,330,"GOA",1,85.47
2019,2019-08-09,330,"GOA",1,44.77
2019,2019-08-09,330,"GOA",1,91.72
2019,2019-08-10,330,"GOA",1,8.26
2019,2019-09-14,330,"GOA",1,219.11
2019,2019-08-14,330,"GOA",1,195.54
2019,2019-08-14,330,"GOA",1,45.73
2019,2019-08-15,330,"GOA",1,65.96
2019,2019-08-16,330,"GOA",1,455.88
2019,2019-08-16,330,"GOA",1,2238
2019,2019-08-16,330,"GOA",1,1545.42
2019,2019-08-16,330,"GOA",1,2584.92
2019,2019-08-17,330,"GOA",1,347.14
2019,2019-08-17,330,"GOA",1,173.91
2019,2019-08-17,330,"GOA",1,1127.59
2019,2019-08-17,330,"GOA",1,385.25
2019,2019-08-17,330,"GOA",1,64.39
2019,2019-08-18,330,"GOA",1,650.01
2019,2019-08-21,330,"GOA",1,156.88
2019,2019-08-03,330,"GOA",1,51.19
2019,2019-08-03,330,"GOA",1,78.4
2019,2019-08-03,330,"GOA",1,520.95
2019,2019-08-03,330,"GOA",1,301.2
2019,2019-08-03,330,"GOA",1,218.71
2019,2019-08-03,330,"GOA",1,117.74
2019,2019-08-03,330,"GOA",1,102.26
2019,2019-08-10,330,"GOA",1,225.29
2019,2019-08-10,330,"GOA",1,663.11
2019,2019-08-11,330,"GOA",1,510.7
2019,2019-08-11,330,"GOA",1,1060.18
2019,2019-08-11,330,"GOA",1,2009.66
2019,2019-08-11,330,"GOA",1,1896.59
2019,2019-08-12,330,"GOA",1,170.72
2019,2019-08-12,330,"GOA",1,42.17
2019,2019-08-12,330,"GOA",1,46.84
2019,2019-08-12,330,"GOA",1,257.39
2019,2019-08-13,330,"GOA",1,106.91
2019,2019-08-13,330,"GOA",1,1081.22
2019,2019-08-13,330,"GOA",1,809.62
2019,2019-05-06,330,"GOA",1,841.87
2019,2019-05-06,330,"GOA",1,2865.53
2019,2019-05-07,330,"GOA",1,98.99
2019,2019-08-14,330,"GOA",1,1110.83
2019,2019-08-23,330,"GOA",1,655.11
2019,2019-08-24,330,"GOA",1,30.71
2019,2019-08-23,330,"GOA",1,107.26
2019,2019-08-23,330,"GOA",1,494.32
2019,2019-08-23,330,"GOA",1,920.5
2019,2019-08-23,330,"GOA",1,3311.02
2019,2019-08-24,330,"GOA",1,390
2019,2019-08-24,330,"GOA",1,1982.04
2019,2019-08-24,330,"GOA",1,995.95
2019,2019-08-25,330,"GOA",1,1096.06
2019,2019-08-25,330,"GOA",1,558.5
2019,2019-08-26,330,"GOA",1,980.96
2019,2019-08-26,330,"GOA",1,1043.06
2019,2019-08-26,330,"GOA",1,43.54
2019,2019-08-26,330,"GOA",1,486
2019,2019-08-26,330,"GOA",1,773.05
2019,2019-08-26,330,"GOA",1,943.77
2019,2019-05-15,330,"GOA",1,6611.12
2019,2019-05-15,330,"GOA",1,595.29
2019,2019-05-15,330,"GOA",1,5663.54
2019,2019-05-19,330,"GOA",1,1930.79
2019,2019-05-05,330,"GOA",1,7048.36
2019,2019-05-05,330,"GOA",1,4495.41
2019,2019-05-05,330,"GOA",1,114.98
2019,2019-05-19,330,"GOA",1,182.68
2019,2019-05-04,330,"GOA",1,14670.02
2019,2019-05-04,330,"GOA",1,15724.91
2019,2019-05-04,330,"GOA",1,21994.99
2019,2019-05-08,330,"GOA",1,2865.67
2019,2019-05-08,330,"GOA",1,3664.83
2019,2019-05-14,330,"GOA",2,979.51
2019,2019-05-12,330,"GOA",1,940.61
2019,2019-05-12,330,"GOA",1,252.26
2019,2019-05-21,330,"GOA",1,1194.2
2019,2019-05-21,330,"GOA",1,109.34
2019,2019-05-13,330,"GOA",1,128
2019,2019-05-13,330,"GOA",1,98.64
2019,2019-05-15,330,"GOA",1,757.08
2019,2019-05-16,330,"GOA",1,17.08
2019,2019-05-16,330,"GOA",1,6.58
2019,2019-05-17,330,"GOA",1,9.92
2019,2019-05-17,330,"GOA",1,89.79
2019,2019-05-17,330,"GOA",1,16.51
2019,2019-07-31,330,"GOA",1,64.45
2019,2019-07-31,330,"GOA",1,15.9
2019,2019-07-31,330,"GOA",1,676.38
2019,2019-07-31,330,"GOA",1,651.82
2019,2019-08-01,330,"GOA",1,59.74
2019,2019-08-05,330,"GOA",1,94.15
2019,2019-08-05,330,"GOA",1,36.24
2019,2019-08-05,330,"GOA",1,135.92
2019,2019-08-06,330,"GOA",1,18.23
2019,2019-05-08,330,"GOA",2,172.08
2019,2019-08-10,330,"GOA",1,14.62
2019,2019-08-01,330,"GOA",1,325.48
2019,2019-08-02,330,"GOA",1,68.59
2019,2019-06-30,330,"GOA",1,1098.76
2019,2019-06-30,330,"GOA",1,3745.22
2019,2019-06-30,330,"GOA",1,3347.75
2019,2019-07-23,330,"GOA",1,5790.12
2019,2019-07-24,330,"GOA",1,2316.6
2019,2019-07-24,330,"GOA",1,4365.79
2019,2019-07-24,330,"GOA",2,1048.52
2019,2019-07-28,330,"GOA",1,528.55
2019,2019-07-28,330,"GOA",1,1349.47
2019,2019-07-28,330,"GOA",1,919.91
2019,2019-07-28,330,"GOA",1,4653.4
2019,2019-07-28,330,"GOA",1,1244.18
2019,2019-07-28,330,"GOA",1,3861.71
2019,2019-09-16,330,"GOA",8,133.94
2019,2019-06-25,330,"GOA",1,1541.8
2019,2019-06-26,330,"GOA",1,200.85
2019,2019-06-26,330,"GOA",1,1118.29
2019,2019-06-27,330,"GOA",1,3770.35
2019,2019-06-27,330,"GOA",1,2779.49
2019,2019-06-27,330,"GOA",1,1345.31
2019,2019-07-09,330,"GOA",2,175.83
2019,2019-07-09,330,"GOA",2,100.02
2019,2019-07-15,330,"GOA",1,5325.26
2019,2019-07-16,330,"GOA",1,3548.23
2019,2019-07-29,330,"GOA",1,519.39
2019,2019-07-29,330,"GOA",1,611.66
2019,2019-07-23,330,"GOA",1,288.79
2019,2019-07-23,330,"GOA",1,636.08
2019,2019-07-23,330,"GOA",1,2158.6
2019,2019-07-23,330,"GOA",1,12415.45
2019,2019-07-23,330,"GOA",1,20227.84
2019,2019-07-24,330,"GOA",1,2664.04
2019,2019-07-25,330,"GOA",1,39.45
2019,2019-07-25,330,"GOA",1,9747.24
2019,2019-07-25,330,"GOA",1,4460.26
2019,2019-07-26,330,"GOA",1,7640.19
2019,2019-07-26,330,"GOA",1,13598.54
2019,2019-07-26,330,"GOA",1,12326.65
2019,2019-07-27,330,"GOA",1,3966.27
2019,2019-07-29,330,"GOA",1,4049.77
2019,2019-07-29,330,"GOA",1,3891.14
2019,2019-07-27,330,"GOA",1,6359.2
2019,2019-07-27,330,"GOA",1,404.57
2019,2019-07-27,330,"GOA",1,4608.78
2019,2019-06-26,330,"GOA",1,5114.52
2019,2019-07-31,330,"GOA",1,787.49
2019,2019-07-31,330,"GOA",1,101.66
2019,2019-07-31,330,"GOA",1,36.4
2019,2019-06-15,330,"GOA",2,1056.84
2019,2019-06-18,330,"GOA",1,5216.17
2019,2019-06-18,330,"GOA",1,127.34
2019,2019-06-18,330,"GOA",1,864.09
2019,2019-06-18,330,"GOA",1,851.98
2019,2019-08-27,330,"GOA",1,577.96
2019,2019-08-27,330,"GOA",1,236.95
2019,2019-08-27,330,"GOA",1,196.99
2019,2019-07-16,330,"GOA",1,6772.54
2019,2019-07-17,330,"GOA",1,2332.57
2019,2019-07-17,330,"GOA",1,5719.47
2019,2019-07-17,330,"GOA",1,37.1
2019,2019-07-23,330,"GOA",1,6731.2
2019,2019-08-01,330,"GOA",1,2824.32
2019,2019-08-01,330,"GOA",1,318.93
2019,2019-08-01,330,"GOA",1,1700.89
2019,2019-08-01,330,"GOA",1,1531.25
2019,2019-08-01,330,"GOA",1,941.87
2019,2019-08-02,330,"GOA",1,1740.56
2019,2019-08-02,330,"GOA",1,453.02
2019,2019-08-02,330,"GOA",1,1234.79
2019,2019-08-02,330,"GOA",1,292.98
2019,2019-08-02,330,"GOA",1,10090.88
2019,2019-08-28,330,"GOA",1,119.15
2019,2019-08-28,330,"GOA",1,251.28
2019,2019-08-28,330,"GOA",1,519.84
2019,2019-08-28,330,"GOA",1,223.27
2019,2019-08-29,330,"GOA",1,976.39
2019,2019-08-29,330,"GOA",1,635.1
2019,2019-08-29,330,"GOA",1,266.69
2019,2019-08-30,330,"GOA",1,213.16
2019,2019-05-26,330,"GOA",8,30.84
2019,2019-05-27,330,"GOA",8,27.42
2019,2019-06-27,330,"GOA",1,11090.6
2019,2019-06-27,330,"GOA",1,203.16
2019,2019-06-27,330,"GOA",1,4557.81
2019,2019-06-28,330,"GOA",1,1793.1
2019,2019-06-28,330,"GOA",1,2294.43
2019,2019-06-28,330,"GOA",1,6331.58
2019,2019-06-28,330,"GOA",1,9718.31
2019,2019-06-28,330,"GOA",1,5839.59
2019,2019-06-28,330,"GOA",1,13409.61
2019,2019-06-29,330,"GOA",1,2016.34
2019,2019-06-29,330,"GOA",1,9651.39
2019,2019-06-29,330,"GOA",1,10125.84
2019,2019-06-29,330,"GOA",1,8147.69
2019,2019-06-30,330,"GOA",1,942.44
2019,2019-07-27,330,"GOA",1,1434.17
2019,2019-07-28,330,"GOA",1,4052.1
2019,2019-07-28,330,"GOA",1,3257.05
2019,2019-07-28,330,"GOA",1,1152.51
2019,2019-07-28,330,"GOA",1,674.17
2019,2019-07-30,330,"GOA",1,172.33
2019,2019-07-30,330,"GOA",1,46.04
2019,2019-09-07,330,"GOA",1,1634.41
2019,2019-09-07,330,"GOA",1,3329.39
2019,2019-09-07,330,"GOA",1,3141.41
2019,2019-09-08,330,"GOA",1,49.88
2019,2019-09-08,330,"GOA",1,102.31
2019,2019-09-09,330,"GOA",1,1851.07
2019,2019-09-09,330,"GOA",1,5150.23
2019,2019-08-06,330,"GOA",1,421.14
2019,2019-06-12,330,"GOA",1,5058.25
2019,2019-06-12,330,"GOA",1,32.2
2019,2019-06-12,330,"GOA",1,23.54
2019,2019-06-13,330,"GOA",1,213.44
2019,2019-06-14,330,"GOA",1,117.99
2019,2019-06-15,330,"GOA",1,91.56
2019,2019-06-18,330,"GOA",1,168.46
2019,2019-06-21,330,"GOA",1,431.16
2019,2019-06-08,330,"GOA",1,39.8
2019,2019-06-08,330,"GOA",1,1324.13
2019,2019-06-08,330,"GOA",1,5117.46
2019,2019-06-09,330,"GOA",1,3705.46
2019,2019-06-09,330,"GOA",1,5715.39
2019,2019-06-10,330,"GOA",1,2956.7
2019,2019-06-10,330,"GOA",1,1681.3
2019,2019-06-10,330,"GOA",1,6636.15
2019,2019-06-11,330,"GOA",1,83.48
2019,2019-06-11,330,"GOA",1,127.8
2019,2019-06-11,330,"GOA",1,4239.43
2019,2019-06-12,330,"GOA",1,11768.28
2019,2019-06-12,330,"GOA",1,13206.27
2019,2019-07-11,330,"GOA",1,1154.81
2019,2019-07-11,330,"GOA",1,2776.77
2019,2019-07-11,330,"GOA",1,1916.95
2019,2019-07-11,330,"GOA",1,1852.34
2019,2019-07-12,330,"GOA",1,1172.84
2019,2019-07-12,330,"GOA",1,1687.45
2019,2019-07-12,330,"GOA",1,732.63
2019,2019-07-12,330,"GOA",1,1303.67
2019,2019-05-18,330,"GOA",1,119.36
2019,2019-05-20,330,"GOA",2,19.4
2019,2019-05-21,330,"GOA",1,13.46
2019,2019-08-02,330,"GOA",1,1256.66
2019,2019-08-03,330,"GOA",1,1019.62
2019,2019-08-03,330,"GOA",1,669.63
2019,2019-08-03,330,"GOA",1,679.91
2019,2019-08-04,330,"GOA",1,841.31
2019,2019-08-04,330,"GOA",1,1346.89
2019,2019-08-04,330,"GOA",1,2228.88
2019,2019-08-04,330,"GOA",1,6388.28
2019,2019-08-04,330,"GOA",1,2912.24
2019,2019-08-04,330,"GOA",1,1486.1
2019,2019-08-08,330,"GOA",1,281.72
2019,2019-05-13,330,"GOA",1,18.9
2019,2019-05-14,330,"GOA",1,5376.37
2019,2019-05-14,330,"GOA",1,7221.66
2019,2019-05-14,330,"GOA",1,3623.02
2019,2019-05-17,330,"GOA",1,2887.32
2019,2019-05-17,330,"GOA",1,3819.49
2019,2019-05-17,330,"GOA",1,3231.15
2019,2019-05-17,330,"GOA",1,190.47
2019,2019-05-18,330,"GOA",1,289.27
2019,2019-05-22,330,"GOA",1,4362.96
2019,2019-05-22,330,"GOA",1,1865.94
2019,2019-05-22,330,"GOA",1,1440.01
2019,2019-05-23,330,"GOA",1,492.08
2019,2019-05-26,330,"GOA",1,4599.66
2019,2019-08-08,330,"GOA",1,420.09
2019,2019-08-09,330,"GOA",1,310.39
2019,2019-08-09,330,"GOA",1,106.74
